ID,Age,flights,duration,Treatment
B1024 2 1,1,0,0,pesticide
B1024 2 1,2,0,0,pesticide
B1024 2 1,3,0,0,pesticide
B1024 2 1,4,0,0,pesticide
B1024 2 1,5,0,0,pesticide
B1024 2 1,6,1,3.683333,pesticide
B1024 2 1,7,1,2.05,pesticide
B1024 2 1,8,0,0,pesticide
B1024 2 1,9,0,0,pesticide
B1024 2 1,10,0,0,pesticide
B1024 2 1,11,0,0.01666667,pesticide
B1024 2 1,12,0,0,pesticide
B1024 2 1,13,0,0,pesticide
B1024 2 1,14,0,0,pesticide
B1024 2 1,15,1,1.2,pesticide
B1024 2 1,16,1,7.9,pesticide
B1024 2 1,17,3,153.150003,pesticide
B1024 2 1,18,3,208.11666,pesticide
B1024 2 1,19,1,1.55,pesticide
B1024 2 2,1,0,0,pesticide
B1024 2 2,2,0,0,pesticide
B1024 2 2,3,0,0,pesticide
B1024 2 2,4,0,0,pesticide
B1024 2 2,5,0,0,pesticide
B1024 2 2,6,0,0,pesticide
B1024 2 2,7,0,0,pesticide
B1024 2 2,8,0,0,pesticide
B1024 2 2,9,0,0,pesticide
B1024 2 2,10,1,7.733333,pesticide
B1024 2 2,11,1,3.7,pesticide
B1024 2 2,12,0,0,pesticide
B1024 2 2,13,1,3.5,pesticide
B1024 2 2,14,1,2.033333,pesticide
B1024 2 2,15,0,0,pesticide
B1024 2 2,16,0,0,pesticide
B1024 2 2,17,0,0,pesticide
B1024 2 2,18,0,0,pesticide
B1024 2 2,19,0,0,pesticide
B1024 2 2,20,13,87.0499926,pesticide
B1025 2 1,1,0,0,pesticide
B1025 2 1,2,0,0,pesticide
B1025 2 1,3,0,0,pesticide
B1025 2 1,4,0,0,pesticide
B1025 2 1,5,0,0,pesticide
B1025 2 1,6,0,0,pesticide
B1025 2 1,7,1,14.86667,pesticide
B1025 2 1,8,0,0,pesticide
B1025 2 1,9,0,0,pesticide
B1025 2 1,10,0,0,pesticide
B1025 2 1,11,0,0,pesticide
B1025 2 1,12,0,0,pesticide
B1025 2 1,13,0,0,pesticide
B1025 2 1,14,0,0,pesticide
B1025 2 1,15,1,4.766667,pesticide
B1025 2 1,16,1,1.95,pesticide
B1025 2 1,17,2,4.883334,pesticide
B1025 2 1,18,4,126.6833304,pesticide
B1026 2 1,1,0,0,pesticide
B1026 2 1,2,0,0,pesticide
B1026 2 1,3,0,0,pesticide
B1026 2 1,4,0,0,pesticide
B1026 2 1,5,0,0,pesticide
B1026 2 1,6,0,0,pesticide
B1026 2 1,7,1,4.15,pesticide
B1026 2 1,8,0,0,pesticide
B1026 2 1,9,1,2.85,pesticide
B1026 2 1,10,1,2.383333,pesticide
B1026 2 1,11,0,0,pesticide
B1026 2 1,12,0,0,pesticide
B1026 2 1,13,0,0,pesticide
B1026 2 1,14,0,0,pesticide
B1026 2 1,15,1,2.433333,pesticide
B1026 2 1,16,0,0,pesticide
B1026 2 1,17,1,2.833333,pesticide
B1026 2 1,18,0,0,pesticide
B1026 2 1,19,0,0,pesticide
B1026 2 1,20,1,1.683333,pesticide
B1027 2 1,1,0,0,pesticide
B1027 2 1,2,0,0,pesticide
B1027 2 1,3,0,0,pesticide
B1027 2 1,4,0,0,pesticide
B1027 2 1,5,0,0,pesticide
B1027 2 1,6,1,3.2333333,pesticide
B1027 2 1,7,1,1.25,pesticide
B1027 2 1,8,1,1.116667,pesticide
B1027 2 2,1,0,0,pesticide
B1027 2 2,2,0,0,pesticide
B1027 2 2,3,0,0,pesticide
B1027 2 2,4,0,0,pesticide
B1027 2 2,5,0,0,pesticide
B1027 2 2,6,0,0,pesticide
B1027 2 2,7,0,0,pesticide
B1027 2 2,8,0,0,pesticide
B1027 2 2,9,0,0,pesticide
B1027 2 2,10,0,0,pesticide
B1027 2 2,11,0,0,pesticide
B1027 2 2,12,0,0,pesticide
B1027 2 2,13,0,0,pesticide
B1027 2 2,14,0,0,pesticide
B1027 2 2,15,0,0,pesticide
B1027 2 2,16,0,0,pesticide
B1027 2 2,17,0,0,pesticide
B1027 2 2,18,0,0,pesticide
B1027 2 2,19,0,0,pesticide
B1027 2 2,20,0,0,pesticide
B1027 2 2,21,0,0,pesticide
B1027 2 2,22,0,0,pesticide
B1027 2 2,23,0,0,pesticide
B1027 2 2,24,0,0,pesticide
B1027 2 2,25,0,0,pesticide
B1027 2 2,26,0,0,pesticide
B1027 2 2,27,1,2.216667,pesticide
B1027 2 2,28,0,0,pesticide
B1027 2 2,29,0,0,pesticide
B1027 2 2,30,0,0,pesticide
B1027 2 2,31,0,0,pesticide
B1027 2 2,32,0,0,pesticide
B1027 2 2,33,1,2.466667,pesticide
B1028 2 1,1,0,0,pesticide
B1028 2 1,2,0,0,pesticide
B1028 2 1,3,0,0,pesticide
B1028 2 1,4,0,0,pesticide
B1028 2 1,5,0,0,pesticide
B1028 2 1,6,1,4.816667,pesticide
B1028 2 1,7,4,25.93333,pesticide
B1028 2 1,8,0,0,pesticide
B1028 2 1,9,2,30.066663,pesticide
B1028 2 1,10,1,4.216667,pesticide
B1028 2 2,1,0,0,pesticide
B1028 2 2,2,0,0,pesticide
B1028 2 2,3,0,0,pesticide
B1028 2 2,4,0,0,pesticide
B1028 2 2,5,0,0,pesticide
B1028 2 2,6,0,0,pesticide
B1028 2 2,7,1,1.85,pesticide
B1028 2 2,8,1,3.083333,pesticide
B1028 2 2,9,0,0,pesticide
B1028 2 2,10,0,0,pesticide
B1028 2 2,11,0,0,pesticide
B1028 2 2,12,2,4.716666,pesticide
B1028 2 2,13,2,3.45,pesticide
B1028 2 2,14,0,0,pesticide
B1028 2 2,15,1,1.35,pesticide
B1028 2 2,16,8,48.71666436,pesticide
B1028 2 2,17,5,19.483331,pesticide
B1028 2 2,18,4,12.3166673,pesticide
B1028 2 2,19,1,1.7,pesticide
B1028 2 2,20,6,25.8333323,pesticide
B1028 2 2,21,8,33.99999989,pesticide
B1028 2 2,22,11,59.3833305,pesticide
B1028 2 2,23,5,22.71666737,pesticide
B1028 2 2,24,13,65.2500024,pesticide
B1028 2 2,25,9,94.983333,pesticide
B1028 2 2,26,7,303.1999633,pesticide
B1028 2 2,27,3,160.98333,pesticide
B1028 2 2,28,5,486.01663,pesticide
B1028 2 2,29,4,314.7000733,pesticide
B1028 2 2,30,2,155.33333,pesticide
B1028 2 2,31,2,9.366667,pesticide
B1028 2 2,32,1,144.4333333,pesticide
B1028 2 2,33,2,255.16667,pesticide
B1029 2 1,1,0,0,pesticide
B1029 2 1,2,0,0,pesticide
B1029 2 1,3,0,0,pesticide
B1029 2 1,4,0,0,pesticide
B1029 2 1,5,0,0,pesticide
B1029 2 1,6,0,0,pesticide
B1029 2 1,7,1,3.533333,pesticide
B1029 2 1,8,0,0,pesticide
B1029 2 1,9,1,3.8,pesticide
B1029 2 1,10,0,0,pesticide
B1029 2 1,11,1,3,pesticide
B1029 2 1,12,0,0,pesticide
B1029 2 1,13,0,0,pesticide
B1029 2 1,14,0,0,pesticide
B1029 2 1,15,2,5.583334,pesticide
B1029 2 1,16,1,2.6,pesticide
B1029 2 1,17,2,73.59999666,pesticide
B1029 2 1,18,1,145.6999667,pesticide
B1029 2 1,19,0,0,pesticide
B1029 2 1,20,2,27.049997,pesticide
B1029 2 2,1,0,0,pesticide
B1029 2 2,2,0,0,pesticide
B1029 2 2,3,0,0,pesticide
B1029 2 2,4,0,0,pesticide
B1029 2 2,5,0,0,pesticide
B1029 2 2,6,0,0,pesticide
B1029 2 2,7,0,0,pesticide
B1029 2 2,8,0,0,pesticide
B1029 2 2,9,0,0,pesticide
B1029 2 2,10,0,0,pesticide
B1029 2 2,11,1,4.9,pesticide
B1029 2 2,12,0,0,pesticide
B1029 2 2,13,1,1.866667,pesticide
B1029 2 2,14,0,0,pesticide
B1029 2 2,15,0,0,pesticide
B1029 2 2,16,0,0,pesticide
B1029 2 2,17,1,2.366667,pesticide
B1029 2 2,18,0,0,pesticide
B1029 2 2,19,0,0,pesticide
B1029 2 2,20,0,0,pesticide
B1029 2 2,21,0,0,pesticide
B1029 2 2,22,0,0,pesticide
B1029 2 2,23,1,2.8999997,pesticide
B1029 2 2,24,1,3.1000003,pesticide
B1029 2 2,25,0,0,pesticide
B1029 2 2,26,0,0,pesticide
B1029 2 2,27,0,0,pesticide
B1029 2 2,28,0,0,pesticide
B1029 2 2,29,0,0,pesticide
B1029 2 2,30,1,2.033333,pesticide
B1029 2 2,31,0,0,pesticide
B1029 2 2,32,0,0,pesticide
B1029 2 2,33,1,1.41666667,pesticide
B1030 2 2,1,0,0,pesticide
B1030 2 2,2,0,0,pesticide
B1030 2 2,3,0,0,pesticide
B1030 2 2,4,0,0,pesticide
B1030 2 2,5,0,0,pesticide
B1030 2 2,6,0,0,pesticide
B1030 2 2,7,0,0,pesticide
B1030 2 2,8,0,0,pesticide
B1030 2 2,9,0,0,pesticide
B1030 2 2,10,0,0,pesticide
B1030 2 2,11,0,0,pesticide
B1030 2 2,12,0,0,pesticide
B1030 2 2,13,1,7.433333,pesticide
B1030 2 2,14,0,0,pesticide
B1030 2 2,15,0,0,pesticide
B1030 2 2,16,0,0,pesticide
B1030 2 2,17,0,0,pesticide
B1030 2 2,18,0,0,pesticide
B1030 2 2,19,0,0,pesticide
B1030 2 2,20,0,0,pesticide
B1030 2 2,21,0,0,pesticide
B1030 2 2,22,0,0,pesticide
B1030 2 2,23,0,0,pesticide
B1030 2 2,24,0,0,pesticide
B1030 2 2,25,0,0,pesticide
B1030 2 2,26,0,0,pesticide
B1030 2 2,27,1,2.933333,pesticide
B1031 2 1,1,0,0,pesticide
B1031 2 1,2,0,0,pesticide
B1031 2 1,3,0,0,pesticide
B1031 2 1,4,0,0,pesticide
B1031 2 1,5,0,0,pesticide
B1031 2 1,6,0,0,pesticide
B1031 2 1,7,1,3.85,pesticide
B1031 2 1,8,0,0,pesticide
B1031 2 1,9,1,3.016667,pesticide
B1031 2 1,10,1,2.133333,pesticide
B1031 2 1,11,1,1.83333296,pesticide
B1031 2 1,12,0,0,pesticide
B1031 2 1,13,1,2.233333,pesticide
B1031 2 1,14,0,0,pesticide
B1031 2 1,15,1,1.583333,pesticide
B1031 2 1,16,2,283.1666,pesticide
B1031 2 1,17,5,458.09997,pesticide
B1031 2 1,18,4,306.6333667,pesticide
B1031 2 1,19,0,0,pesticide
B1031 2 1,20,2,257.25,pesticide
B1032 2 1,1,0,0,pesticide
B1032 2 1,2,0,0,pesticide
B1032 2 1,3,0,0,pesticide
B1032 2 1,4,0,0,pesticide
B1032 2 1,5,0,0,pesticide
B1032 2 1,6,1,7.2,pesticide
B1032 2 1,7,5,25.48333733,pesticide
B1032 2 1,8,2,126.9666633,pesticide
B1032 2 1,9,2,112.53333,pesticide
B1032 2 1,10,2,287.3167,pesticide
B1032 2 1,11,4,357.1,pesticide
B1032 2 1,12,1,188.7167,pesticide
B1032 2 1,13,1,56.5,pesticide
B1032 2 1,14,1,145.25,pesticide
B1032 2 1,15,2,305.2667,pesticide
B1032 2 1,16,2,370.7834,pesticide
B1032 2 1,17,1,157.7,pesticide
B1032 2 2,1,0,0,pesticide
B1032 2 2,2,0,0,pesticide
B1032 2 2,3,0,0,pesticide
B1032 2 2,4,0,0,pesticide
B1032 2 2,5,0,0,pesticide
B1032 2 2,6,0,0,pesticide
B1032 2 2,7,0,0,pesticide
B1032 2 2,8,0,0,pesticide
B1032 2 2,9,0,0,pesticide
B1032 2 2,10,0,0,pesticide
B1032 2 2,11,1,5.766667,pesticide
B1032 2 2,12,1,5.433333,pesticide
B1032 2 2,13,1,3.35,pesticide
B1032 2 2,14,1,2.133333,pesticide
B1032 2 2,15,0,0,pesticide
B1032 2 2,16,2,8.1000003,pesticide
B1032 2 2,17,0,0,pesticide
B1032 2 2,18,3,14.0166637,pesticide
B4500 2 5,1,0,0,control
B4500 2 5,2,0,0,control
B4500 2 5,3,0,0,control
B4500 2 5,4,0,0,control
B4500 2 5,5,0,0,control
B4500 2 5,6,1,3.75,control
B4500 2 5,7,0,0,control
B4500 2 5,8,0,0,control
B4500 2 5,9,0,0,control
B4500 2 5,10,0,0,control
B4500 2 5,11,0,0,control
B4500 2 5,12,0,0,control
B4500 2 5,13,1,3.1833334,control
B4500 2 5,14,0,0,control
B4500 2 5,15,0,0,control
B4500 2 5,16,0,0,control
B4500 2 5,17,0,0,control
B4500 2 5,18,0,0,control
B4500 2 5,19,1,1.7166663,control
B4500 2 5,20,0,1.8333333,control
B4500 2 5,21,3,125.333337,control
B4500 2 5,22,0,0,control
B4500 2 5,23,3,296.55003,control
B4500 2 5,24,1,68.58333,control
B4500 2 5,25,3,440.6667,control
B4500 2 5,26,4,400.75,control
B4501 2 5,1,0,0,control
B4501 2 5,2,0,0,control
B4501 2 5,3,0,0,control
B4501 2 5,4,0,0,control
B4501 2 5,5,0,0,control
B4501 2 5,6,0,0,control
B4501 2 5,7,0,0,control
B4501 2 5,8,0,0,control
B4501 2 5,9,0,0,control
B4501 2 5,10,0,0,control
B4501 2 5,11,0,0.28333337,control
B4502 2 5,1,0,0,control
B4502 2 5,2,0,0,control
B4502 2 5,3,0,0,control
B4502 2 5,4,0,0,control
B4502 2 5,5,0,0,control
B4502 2 5,6,0,0,control
B4502 2 5,7,0,0,control
B4502 2 5,8,0,0,control
B4502 2 5,9,0,0.03333333,control
B4502 2 5,10,0,0,control
B4502 2 5,11,0,0,control
B4502 2 5,12,0,0,control
B4502 2 5,13,0,0,control
B4502 2 5,14,0,0,control
B4502 2 5,15,0,0,control
B4502 2 5,16,1,2.983333,control
B4502 2 5,17,0,0.5666667,control
B4504 2 5,1,0,0,control
B4504 2 5,2,0,0,control
B4504 2 5,3,0,0,control
B4504 2 5,4,0,0,control
B4504 2 5,5,2,4.233333,control
B4504 2 5,6,0,0.8666667,control
B4504 2 5,7,0,0,control
B4504 2 5,8,0,0,control
B4504 2 5,9,1,4.8333333,control
B4504 2 5,10,0,0,control
B4504 2 5,11,0,0,control
B4504 2 5,12,0,0,control
B4504 2 5,13,0,0,control
B4504 2 5,14,0,0,control
B4504 2 5,15,0,0,control
B4504 2 5,16,2,2.916667,control
B4505 2 5,1,0,0,control
B4505 2 5,2,1,4.15,control
B4506 2 5,1,0,0,control
B4506 2 5,2,0,0,control
B4506 2 5,3,0,0,control
B4506 2 5,4,0,0,control
B4506 2 5,5,0,0,control
B4506 2 5,6,0,0.7,control
B4506 2 5,7,0,0,control
B4506 2 5,8,0,0,control
B4506 2 5,9,0,0,control
B4506 2 5,10,0,0.4166667,control
B4506 2 5,11,2,16.7666636,control
B4506 2 5,12,4,18.41666633,control
B4506 2 5,13,2,15.6,control
B4506 2 5,14,3,67.85,control
B4506 2 5,15,2,172.99997,control
B4506 2 5,16,2,160.65,control
B4506 2 5,17,5,434.51663,control
B4506 2 5,18,7,553.900067,control
B4506 2 5,19,2,204.13333,control
B4507 2 5,1,0,0,control
B4507 2 5,2,0,0,control
B4507 2 5,3,0,0,control
B4507 2 5,4,0,0,control
B4507 2 5,5,1,4.5,control
B4507 2 5,6,1,4.766667,control
B4507 2 5,7,0,0,control
B4507 2 5,8,1,3,control
B4507 2 5,9,1,2.9833333,control
B4507 2 5,10,1,2.65,control
B4507 2 5,11,4,56.8000027,control
B4507 2 5,12,1,67.26667,control
B4507 2 5,13,2,168.3833,control
B4507 2 5,14,2,128.51667,control
B4507 2 5,15,6,322.4500267,control
B4507 2 5,16,4,288.61667,control
B4507 2 5,17,8,438.9500033,control
B4507 2 5,18,6,256.2666667,control
B4507 2 5,19,7,408.4166667,control
B4507 2 5,20,3,141.79999,control
B4507 2 5,21,6,283.83334,control
B4507 2 5,22,1,2.3,control
B4507 2 5,23,4,591.7167,control
B4507 2 5,24,2,288.5,control
B4507 2 5,25,3,348.23334,control
B4508 2 5,1,0,0,control
B4508 2 5,2,0,0,control
B4508 2 5,3,0,0,control
B4508 2 5,4,0,0,control
B4508 2 5,5,0,0,control
B4508 2 5,6,0,0.9,control
B4508 2 5,7,0,0,control
B4508 2 5,8,0,0,control
B4508 2 5,9,0,0,control
B4508 2 5,10,0,0,control
B4508 2 5,11,0,0,control
B4508 2 5,12,0,0,control
B4508 2 5,13,0,0.06666667,control
B4509 2 5,1,0,0,control
B4509 2 5,2,0,0,control
B4509 2 5,3,0,0,control
B4509 2 5,4,0,0,control
B4509 2 5,5,0,0,control
B4509 2 5,6,0,0,control
B4509 2 5,7,0,0,control
B4509 2 5,8,0,0,control
B4509 2 5,9,0,0,control
B4509 2 5,10,0,0,control
B4509 2 5,11,0,0,control
B4509 2 5,12,0,0.75,control
B4509 2 5,13,0,0,control
B4509 2 5,14,0,0,control
B4509 2 5,15,2,4.81666597,control
B4509 2 5,16,0,0,control
B4509 2 5,17,2,3.533333,control
B4509 2 5,18,3,10.9833336,control
B4509 2 5,19,0,0.15,control
B4509 2 5,20,1,1.36666667,control
B4509 2 5,21,0,0.03333333,control
B4509 2 5,22,1,74.61667,control
B4509 2 5,23,0,0,control
B4509 2 5,24,0,0.03333333,control
B4509 2 5,25,1,72.28333,control
B4511 2 5,1,0,0,control
B4511 2 5,2,0,0,control
B4511 2 5,3,0,0,control
B4511 2 5,4,0,0,control
B4511 2 5,5,0,0,control
B4511 2 5,6,0,0,control
B4511 2 5,7,0,0,control
B4511 2 5,8,0,0,control
B4511 2 5,9,0,0,control
B4511 2 5,10,0,0,control
B4511 2 5,11,0,0,control
B4511 2 5,12,0,0,control
B4511 2 5,13,0,0,control
B4511 2 5,14,0,0,control
B4511 2 5,15,0,0.06666667,control
B4511 2 5,16,4,50.149993,control
B4511 2 5,17,0,0,control
B4511 2 5,18,0,0,control
B4511 2 5,19,2,7.53333303,control
B4511 2 5,20,4,20.88333337,control
B4511 2 5,21,0,0.05,control
B4512 2 5,1,0,0,control
B4512 2 5,2,0,0,control
B4512 2 5,3,0,0,control
B4512 2 5,4,0,0,control
B4512 2 5,5,0,0,control
B4512 2 5,6,0,0,control
B4512 2 5,7,0,0,control
B4512 2 5,8,0,0,control
B4512 2 5,9,0,0,control
B4512 2 5,10,0,0,control
B4512 2 5,11,0,0,control
B4512 2 5,12,1,1.5999997,control
B4512 2 5,13,0,0,control
B4512 2 5,14,0,0,control
B4512 2 5,15,0,0,control
B4512 2 5,16,0,0,control
B4512 2 5,17,1,4.5999997,control
B4515 2 5,1,0,0,control
B4515 2 5,2,0,0,control
B4515 2 5,3,0,0,control
B4515 2 5,4,2,41.133333,control
B4515 2 5,5,2,106.033367,control
B4516 2 5,1,0,0,control
B4516 2 5,2,0,0,control
B4516 2 5,3,0,0,control
B4516 2 5,4,0,0,control
B4516 2 5,5,0,0,control
B4516 2 5,6,0,0,control
B4516 2 5,7,0,0,control
B4516 2 5,8,0,0,control
B4516 2 5,9,0,0,control
B4516 2 5,10,0,0,control
B4516 2 5,11,0,0,control
B4516 2 5,12,0,0,control
B4516 2 5,13,0,0,control
B4516 2 5,14,0,0.75,control
B4516 2 5,15,1,12.41666693,control
B4517 2 5,1,0,0,control
B4517 2 5,2,0,0,control
B4517 2 5,3,0,0,control
B4517 2 5,4,1,5.183333,control
B4517 2 5,5,0,0,control
B4517 2 5,6,1,3.816667,control
B4517 2 5,7,0,0,control
B4517 2 5,8,0,0,control
B4517 2 5,9,1,4.25,control
B4517 2 5,10,1,2.2,control
B4517 2 5,11,3,7.2333333,control
B4517 2 5,12,1,2.51666663,control
B4517 2 5,13,1,14.45,control
B4518 2 5,1,0,0,control
B4518 2 5,2,0,0,control
B4518 2 5,3,0,0,control
B4518 2 5,4,0,0,control
B4518 2 5,5,0,0,control
B4518 2 5,6,0,0,control
B4518 2 5,7,0,0,control
B4518 2 5,8,0,0,control
B4518 2 5,9,0,0,control
B4518 2 5,10,0,0.06666667,control
B4518 2 5,11,0,0,control
B4518 2 5,12,0,0,control
B4518 2 5,13,0,0.1833333,control
B4518 2 5,14,0,0,control
B4518 2 5,15,0,0.5833333,control
B4518 2 5,16,0,0,control
B4518 2 5,17,0,0,control
B4518 2 5,18,0,2.0000001,control
B4520 2 5,1,0,0,control
B4520 2 5,2,0,0,control
B4520 2 5,3,0,0,control
B4520 2 5,4,0,0.2,control
B4520 2 5,5,0,0,control
B4520 2 5,6,0,0,control
B4520 2 5,7,0,0,control
B4520 2 5,8,0,0,control
B4520 2 5,9,1,2.416667,control
B4520 2 5,10,2,12.9000003,control
B4520 2 5,11,0,1.2666667,control
B4520 2 5,12,1,19.2833366,control
B4520 2 5,13,1,30.23333,control
B4520 2 5,14,2,63.1,control
B4520 2 5,15,3,58.283337,control
B4520 2 5,16,3,188.36667,control
B4520 2 5,17,3,277.2500367,control
B4520 2 5,18,5,279.6,control
B4520 2 5,19,5,243.01666,control
