ID;Age;flights;duration;max;Treatment
ccd1007f;11;10;23;16;control
ccd1007f;12;14;154;16;control
ccd1007f;13;19;63;16;control
ccd1007f;14;2;7;16;control
ccd1007f;15;5;197;16;control
ccd1007f;16;5;197;16;control
ccd10081;0;0;0;18;control
ccd10081;1;0;0;18;control
ccd10081;2;0;0;18;control
ccd10081;3;1;7;18;control
ccd10081;4;0;0;18;control
ccd10081;5;2;5;18;control
ccd10081;6;3;5;18;control
ccd10081;7;2;8;18;control
ccd10081;8;3;13;18;control
ccd10081;9;3;5;18;control
ccd10081;10;2;299;18;control
ccd10081;11;5;23;18;control
ccd10081;12;11;109;18;control
ccd10081;13;12;66;18;control
ccd10081;14;5;115;18;control
ccd10081;15;10;143;18;control
ccd10081;16;5;117;18;control
ccd10081;17;8;327;18;control
ccd10081;18;3;93;18;control
ccd10085;0;0;0;3;control
ccd10085;1;0;0;3;control
ccd10085;2;0;0;3;control
ccd10085;3;1;0;3;control
ccd10086;0;0;0;17;control
ccd10086;1;0;0;17;control
ccd10086;2;0;0;17;control
ccd10086;3;2;8;17;control
ccd10086;4;1;142;17;control
ccd10086;5;4;5;17;control
ccd10086;6;2;3;17;control
ccd10086;7;1;4;17;control
ccd10086;8;1;3;17;control
ccd10086;9;0;0;17;control
ccd10086;10;4;11;17;control
ccd10086;11;4;10;17;control
ccd10086;12;3;6;17;control
ccd10086;13;2;5;17;control
ccd10086;14;4;2;17;control
ccd10086;15;10;29;17;control
ccd10086;16;14;19;17;control
ccd10086;17;13;81;17;control
ccd10089;0;0;0;9;control
ccd10089;1;0;0;9;control
ccd10089;2;0;0;9;control
ccd10089;3;0;0;9;control
ccd10089;4;1;24;9;control
ccd10089;5;2;9;9;control
ccd10089;6;1;7;9;control
ccd10089;7;1;4;9;control
ccd10089;8;3;12;9;control
ccd10089;9;1;5;9;control
ccd1008a;0;1;5;0;control
ccd1008b;0;0;0;27;control
ccd1008b;1;0;0;27;control
ccd1008b;2;0;0;27;control
ccd1008b;3;0;0;27;control
ccd1008b;4;1;12;27;control
ccd1008b;5;1;6;27;control
ccd1008b;6;2;2;27;control
ccd1008b;7;2;6;27;control
ccd1008b;8;3;4;27;control
ccd1008b;9;2;6;27;control
ccd1008b;10;3;8;27;control
ccd1008b;11;6;97;27;control
ccd1008b;12;12;253;27;control
ccd1008b;13;6;191;27;control
ccd1008b;14;5;196;27;control
ccd1008b;15;10;329;27;control
ccd1008b;16;8;319;27;control
ccd1008b;17;9;399;27;control
ccd1008b;18;7;428;27;control
ccd1008b;19;5;395;27;control
ccd1008b;20;2;112;27;control
ccd1008b;21;5;121;27;control
ccd1008b;22;7;419;27;control
ccd1008b;23;6;365;27;control
ccd1008b;24;6;423;27;control
ccd1008b;25;7;410;27;control
ccd1008b;26;6;210;27;control
ccd1008b;27;1;37;27;control
ccd1008d;0;0;0;6;control
ccd1008d;1;0;0;6;control
ccd1008d;2;0;0;6;control
ccd1008d;3;0;0;6;control
ccd1008d;4;1;15;6;control
ccd1008d;5;1;7;6;control
ccd1008d;6;1;5;6;control
ccd10091;0;0;0;22;control
ccd10091;1;0;0;22;control
ccd10091;2;0;0;22;control
ccd10091;3;0;0;22;control
ccd10091;4;0;0;22;control
ccd10091;5;2;10;22;control
ccd10091;6;1;6;22;control
ccd10091;7;0;0;22;control
ccd10091;8;1;0;22;control
ccd10091;9;2;8;22;control
ccd10091;10;2;5;22;control
ccd10091;11;5;9;22;control
ccd10091;12;6;9;22;control
ccd10091;13;3;10;22;control
ccd10091;14;4;10;22;control
ccd10091;15;9;213;22;control
ccd10091;16;10;195;22;control
ccd10091;17;7;432;22;control
ccd10091;18;10;415;22;control
ccd10091;19;7;309;22;control
ccd10091;20;3;179;22;control
ccd10091;21;13;325;22;control
ccd10091;22;8;149;22;control
ccd10096;0;0;0;3;control
ccd10096;1;0;0;3;control
ccd10096;2;0;0;3;control
ccd10096;3;3;4;3;control
ccd10097;0;0;0;4;control
ccd10097;1;0;0;4;control
ccd10097;2;0;0;4;control
ccd10097;3;0;0;4;control
ccd10097;4;1;42;4;control
ccd10099;0;0;0;27;control
ccd10099;1;0;0;27;control
ccd10099;2;0;0;27;control
ccd10099;3;0;0;27;control
ccd10099;4;3;20;27;control
ccd10099;5;1;23;27;control
ccd10099;6;3;6;27;control
ccd10099;7;1;2;27;control
ccd10099;8;1;4;27;control
ccd10099;9;2;4;27;control
ccd10099;10;2;145;27;control
ccd10099;11;2;6;27;control
ccd10099;12;4;4;27;control
ccd10099;13;1;3;27;control
ccd10099;14;1;3;27;control
ccd10099;15;4;7;27;control
ccd10099;16;2;4;27;control
ccd10099;17;4;6;27;control
ccd10099;18;4;6;27;control
ccd10099;19;5;6;27;control
ccd10099;20;1;179;27;control
ccd10099;21;2;4;27;control
ccd10099;22;3;268;27;control
ccd10099;23;4;237;27;control
ccd10099;24;6;323;27;control
ccd10099;25;7;278;27;control
ccd10099;26;6;309;27;control
ccd10099;27;3;138;27;control
ccd1009c;0;0;0;6;control
ccd1009c;1;0;0;6;control
ccd1009c;2;0;0;6;control
ccd1009c;3;0;0;6;control
ccd1009c;4;1;11;6;control
ccd1009c;5;1;4;6;control
ccd1009c;6;1;7;6;control
ccd100a0;0;0;0;18;control
ccd100a0;1;0;0;18;control
ccd100a0;2;0;0;18;control
ccd100a0;3;1;6;18;control
ccd100a0;4;0;0;18;control
ccd100a0;5;1;5;18;control
ccd100a0;6;2;5;18;control
ccd100a0;7;2;5;18;control
ccd100a0;8;2;3;18;control
ccd100a0;9;2;3;18;control
ccd100a0;10;3;6;18;control
ccd100a0;11;4;4;18;control
ccd100a0;12;9;45;18;control
ccd100a0;13;18;236;18;control
ccd100a0;14;18;218;18;control
ccd100a0;15;14;60;18;control
ccd100a0;16;15;56;18;control
ccd100a0;17;15;35;18;control
ccd100a0;18;12;113;18;control
ccd100a3;0;0;0;7;control
ccd100a3;1;0;0;7;control
ccd100a3;2;0;0;7;control
ccd100a3;3;0;0;7;control
ccd100a3;4;4;17;7;control
ccd100a3;5;3;3;7;control
ccd100a3;6;1;3;7;control
ccd100a3;7;1;3;7;control
ccd100a7;0;0;0;3;control
ccd100a7;1;0;0;3;control
ccd100a7;2;0;0;3;control
ccd100a7;3;1;0;3;control
ccd100aa;0;0;0;31;control
ccd100aa;1;0;0;31;control
ccd100aa;2;0;0;31;control
ccd100aa;3;0;0;31;control
ccd100aa;4;2;7;31;control
ccd100aa;5;0;0;31;control
ccd100aa;6;1;7;31;control
ccd100aa;7;0;0;31;control
ccd100aa;8;3;8;31;control
ccd100aa;9;5;12;31;control
ccd100aa;10;3;7;31;control
ccd100aa;11;3;6;31;control
ccd100aa;12;4;13;31;control
ccd100aa;13;2;7;31;control
ccd100aa;14;5;12;31;control
ccd100aa;15;4;132;31;control
ccd100aa;16;5;250;31;control
ccd100aa;17;8;383;31;control
ccd100aa;18;8;356;31;control
ccd100aa;19;10;351;31;control
ccd100aa;20;1;0;31;control
ccd100aa;21;8;427;31;control
ccd100aa;22;5;426;31;control
ccd100aa;23;9;422;31;control
ccd100aa;24;9;385;31;control
ccd100aa;25;6;413;31;control
ccd100aa;26;9;371;31;control
ccd100aa;27;2;277;31;control
ccd100aa;28;3;36;31;control
ccd100aa;29;6;95;31;control
ccd100aa;30;8;282;31;control
ccd100aa;31;3;30;31;control
ccd100ad;0;0;0;7;control
ccd100ad;1;0;0;7;control
ccd100ad;2;0;0;7;control
ccd100ad;3;1;5;7;control
ccd100ad;4;0;0;7;control
ccd100ad;5;1;5;7;control
ccd100ad;6;2;3;7;control
ccd100ad;7;2;2;7;control
ccd100af;0;0;0;4;control
ccd100af;1;0;0;4;control
ccd100af;2;0;0;4;control
ccd100af;3;0;0;4;control
ccd100af;4;2;0;4;control
ccd100b0;0;0;0;36;control
ccd100b0;1;0;0;36;control
ccd100b0;2;0;0;36;control
ccd100b0;3;0;0;36;control
ccd100b0;4;9;14;36;control
ccd100b0;5;14;19;36;control
ccd100b0;6;11;14;36;control
ccd100b0;7;1;2;36;control
ccd100b0;8;3;7;36;control
ccd100b0;9;3;106;36;control
ccd100b0;10;6;8;36;control
ccd100b0;11;11;8;36;control
ccd100b0;12;3;2;36;control
ccd100b0;13;0;0;36;control
ccd100b0;14;1;0;36;control
ccd100b0;15;1;2;36;control
ccd100b0;16;1;2;36;control
ccd100b0;17;5;125;36;control
ccd100b0;18;6;8;36;control
ccd100b0;19;10;11;36;control
ccd100b0;20;0;0;36;control
ccd100b0;21;2;90;36;control
ccd100b0;22;9;128;36;control
ccd100b0;23;11;122;36;control
ccd100b0;24;9;112;36;control
ccd100b0;25;13;116;36;control
ccd100b0;26;11;162;36;control
ccd100b0;27;3;34;36;control
ccd100b0;28;2;21;36;control
ccd100b0;29;6;95;36;control
ccd100b0;30;11;149;36;control
ccd100b0;31;7;105;36;control
ccd100b0;32;6;56;36;control
ccd100b0;33;3;56;36;control
ccd100b0;34;3;23;36;control
ccd100b0;35;5;214;36;control
ccd100b0;36;2;159;36;control
ccd100b1;0;0;0;4;control
ccd100b1;1;0;0;4;control
ccd100b1;2;3;8;4;control
ccd100b1;3;2;103;4;control
ccd100b1;4;1;5;4;control
ccd100b2;0;0;0;17;control
ccd100b2;1;0;0;17;control
ccd100b2;2;0;0;17;control
ccd100b2;3;0;0;17;control
ccd100b2;4;1;9;17;control
ccd100b2;5;1;5;17;control
ccd100b2;6;2;9;17;control
ccd100b2;7;1;2;17;control
ccd100b2;8;1;2;17;control
ccd100b2;9;4;8;17;control
ccd100b2;10;6;7;17;control
ccd100b2;11;5;4;17;control
ccd100b2;12;10;10;17;control
ccd100b2;13;6;5;17;control
ccd100b2;14;7;4;17;control
ccd100b2;15;8;19;17;control
ccd100b2;16;11;76;17;control
ccd100b2;17;9;266;17;control
ccd100b3;0;0;0;14;control
ccd100b3;1;0;0;14;control
ccd100b3;2;0;0;14;control
ccd100b3;3;0;0;14;control
ccd100b3;4;1;8;14;control
ccd100b3;5;1;4;14;control
ccd100b3;6;3;11;14;control
ccd100b3;7;1;3;14;control
ccd100b3;8;1;129;14;control
ccd100b3;9;3;4;14;control
ccd100b3;10;5;58;14;control
ccd100b3;11;8;221;14;control
ccd100b3;12;6;104;14;control
ccd100b3;13;14;122;14;control
ccd100b3;14;7;64;14;control
ccd100b4;0;0;0;6;control
ccd100b4;1;0;0;6;control
ccd100b4;2;0;0;6;control
ccd100b4;3;0;0;6;control
ccd100b4;4;0;0;6;control
ccd100b4;5;1;13;6;control
ccd100b4;6;1;7;6;control
ccd100b5;0;0;0;5;control
ccd100b5;1;0;0;5;control
ccd100b5;2;0;0;5;control
ccd100b5;3;0;0;5;control
ccd100b5;4;0;0;5;control
ccd100b5;5;1;12;5;control
ccd100b7;0;0;0;30;control
ccd100b7;1;0;0;30;control
ccd100b7;2;0;0;30;control
ccd100b7;3;0;0;30;control
ccd100b7;4;1;11;30;control
ccd100b7;5;3;16;30;control
ccd100b7;6;2;6;30;control
ccd100b7;7;2;2;30;control
ccd100b7;8;3;9;30;control
ccd100b7;9;4;7;30;control
ccd100b7;10;4;8;30;control
ccd100b7;11;7;17;30;control
ccd100b7;12;8;30;30;control
ccd100b7;13;4;100;30;control
ccd100b7;14;4;152;30;control
ccd100b7;15;5;306;30;control
ccd100b7;16;8;277;30;control
ccd100b7;17;6;281;30;control
ccd100b7;18;9;276;30;control
ccd100b7;19;8;209;30;control
ccd100b7;20;5;52;30;control
ccd100b7;21;8;412;30;control
ccd100b7;22;8;423;30;control
ccd100b7;23;8;395;30;control
ccd100b7;24;7;424;30;control
ccd100b7;25;7;343;30;control
ccd100b7;26;9;408;30;control
ccd100b7;27;3;87;30;control
ccd100b7;28;3;31;30;control
ccd100b7;29;7;80;30;control
ccd100b7;30;5;321;30;control
ccd100b8;0;0;0;24;control
ccd100b8;1;0;0;24;control
ccd100b8;2;0;0;24;control
ccd100b8;3;0;0;24;control
ccd100b8;4;2;8;24;control
ccd100b8;5;1;6;24;control
ccd100b8;6;4;37;24;control
ccd100b8;7;1;2;24;control
ccd100b8;8;1;4;24;control
ccd100b8;9;3;7;24;control
ccd100b8;10;3;6;24;control
ccd100b8;11;4;6;24;control
ccd100b8;12;4;13;24;control
ccd100b8;13;2;0;24;control
ccd100b8;14;5;37;24;control
ccd100b8;15;16;72;24;control
ccd100b8;16;17;76;24;control
ccd100b8;17;9;258;24;control
ccd100b8;18;3;361;24;control
ccd100b8;19;8;308;24;control
ccd100b8;20;2;69;24;control
ccd100b8;21;6;294;24;control
ccd100b8;22;6;320;24;control
ccd100b8;23;7;398;24;control
ccd100b8;24;5;271;24;control
ccd100bb;0;0;0;18;control
ccd100bb;1;0;0;18;control
ccd100bb;2;0;0;18;control
ccd100bb;3;2;2;18;control
ccd100bb;4;2;15;18;control
ccd100bb;5;5;0;18;control
ccd100bb;6;7;3;18;control
ccd100bb;7;1;2;18;control
ccd100bb;8;1;3;18;control
ccd100bb;9;2;5;18;control
ccd100bb;10;3;111;18;control
ccd100bb;11;1;2;18;control
ccd100bb;12;3;7;18;control
ccd100bb;13;1;0;18;control
ccd100bb;14;1;2;18;control
ccd100bb;15;2;7;18;control
ccd100bb;16;5;2;18;control
ccd100bb;17;4;6;18;control
ccd100bb;18;2;2;18;control
ccd100bc;0;0;0;4;control
ccd100bc;1;0;0;4;control
ccd100bc;2;0;0;4;control
ccd100bc;3;0;0;4;control
ccd100bc;4;1;15;4;control
ccd100bd;0;0;0;7;control
ccd100bd;1;0;0;7;control
ccd100bd;2;0;0;7;control
ccd100bd;3;0;0;7;control
ccd100bd;4;1;12;7;control
ccd100bd;5;1;8;7;control
ccd100bd;6;2;10;7;control
ccd100bd;7;3;10;7;control
ccd100be;0;0;0;9;control
ccd100be;1;0;0;9;control
ccd100be;2;0;0;9;control
ccd100be;3;0;0;9;control
ccd100be;4;1;36;9;control
ccd100be;5;0;0;9;control
ccd100be;6;2;8;9;control
ccd100be;7;1;13;9;control
ccd100be;8;1;4;9;control
ccd100be;9;2;3;9;control
ccd100c1;0;0;0;19;control
ccd100c1;1;0;0;19;control
ccd100c1;2;0;0;19;control
ccd100c1;3;0;0;19;control
ccd100c1;4;1;11;19;control
ccd100c1;5;1;5;19;control
ccd100c1;6;1;3;19;control
ccd100c1;7;1;4;19;control
ccd100c1;8;1;207;19;control
ccd100c1;9;3;12;19;control
ccd100c1;10;3;8;19;control
ccd100c1;11;5;11;19;control
ccd100c1;12;3;6;19;control
ccd100c1;13;2;7;19;control
ccd100c1;14;2;3;19;control
ccd100c1;15;3;10;19;control
ccd100c1;16;7;67;19;control
ccd100c1;17;13;122;19;control
ccd100c1;18;9;95;19;control
ccd100c1;19;3;171;19;control
ccd100c3;0;0;0;14;control
ccd100c3;1;0;0;14;control
ccd100c3;2;0;0;14;control
ccd100c3;3;0;0;14;control
ccd100c3;4;0;0;14;control
ccd100c3;5;1;21;14;control
ccd100c3;6;1;6;14;control
ccd100c3;7;1;33;14;control
ccd100c3;8;2;13;14;control
ccd100c3;9;5;17;14;control
ccd100c3;10;4;26;14;control
ccd100c3;11;7;28;14;control
ccd100c3;12;10;170;14;control
ccd100c3;13;8;228;14;control
ccd100c3;14;11;166;14;control
ccd100c5;0;0;0;4;control
ccd100c5;1;0;0;4;control
ccd100c5;2;0;0;4;control
ccd100c5;3;0;0;4;control
ccd100c5;4;2;11;4;control
ccd100c6;0;1;4;0;control
ccd100c7;0;0;0;16;control
ccd100c7;1;0;0;16;control
ccd100c7;2;0;0;16;control
ccd100c7;3;0;0;16;control
ccd100c7;4;0;0;16;control
ccd100c7;5;1;0;16;control
ccd100c7;6;5;7;16;control
ccd100c7;7;2;4;16;control
ccd100c7;8;2;6;16;control
ccd100c7;9;2;6;16;control
ccd100c7;10;3;8;16;control
ccd100c7;11;3;8;16;control
ccd100c7;12;5;11;16;control
ccd100c7;13;6;21;16;control
ccd100c7;14;1;0;16;control
ccd100c7;15;3;61;16;control
ccd100c7;16;1;3;16;control
ccd100c9;0;0;0;19;control
ccd100c9;1;0;0;19;control
ccd100c9;2;0;0;19;control
ccd100c9;3;0;0;19;control
ccd100c9;4;1;6;19;control
ccd100c9;5;2;7;19;control
ccd100c9;6;1;5;19;control
ccd100c9;7;3;8;19;control
ccd100c9;8;5;11;19;control
ccd100c9;9;4;5;19;control
ccd100c9;10;3;105;19;control
ccd100c9;11;6;206;19;control
ccd100c9;12;5;124;19;control
ccd100c9;13;2;188;19;control
ccd100c9;14;3;114;19;control
ccd100c9;15;5;242;19;control
ccd100c9;16;4;203;19;control
ccd100c9;17;8;301;19;control
ccd100c9;18;2;173;19;control
ccd100c9;19;4;163;19;control
ccd100cb;0;0;0;6;control
ccd100cb;1;0;0;6;control
ccd100cb;2;0;0;6;control
ccd100cb;3;0;0;6;control
ccd100cb;4;1;10;6;control
ccd100cb;5;1;3;6;control
ccd100cb;6;1;4;6;control
ccd100cd;0;0;0;7;control
ccd100cd;1;0;0;7;control
ccd100cd;2;0;0;7;control
ccd100cd;3;0;0;7;control
ccd100cd;4;0;0;7;control
ccd100cd;5;0;0;7;control
ccd100cd;6;2;6;7;control
ccd100cd;7;1;3;7;control
ccd100ce;0;0;0;23;control
ccd100ce;1;0;0;23;control
ccd100ce;2;0;0;23;control
ccd100ce;3;0;0;23;control
ccd100ce;4;0;0;23;control
ccd100ce;5;0;0;23;control
ccd100ce;6;0;0;23;control
ccd100ce;7;0;0;23;control
ccd100ce;8;1;0;23;control
ccd100ce;9;2;7;23;control
ccd100ce;10;1;0;23;control
ccd100ce;11;1;0;23;control
ccd100ce;12;4;4;23;control
ccd100ce;13;0;0;23;control
ccd100ce;14;3;132;23;control
ccd100ce;15;1;112;23;control
ccd100ce;16;2;60;23;control
ccd100ce;17;3;289;23;control
ccd100ce;18;1;0;23;control
ccd100ce;19;1;0;23;control
ccd100ce;20;2;3;23;control
ccd100ce;21;1;14;23;control
ccd100ce;22;5;221;23;control
ccd100ce;23;1;0;23;control
ccd100d5;0;0;0;24;control
ccd100d5;1;0;0;24;control
ccd100d5;2;0;0;24;control
ccd100d5;3;0;0;24;control
ccd100d5;4;1;11;24;control
ccd100d5;5;1;7;24;control
ccd100d5;6;2;6;24;control
ccd100d5;7;1;5;24;control
ccd100d5;8;2;4;24;control
ccd100d5;9;2;3;24;control
ccd100d5;10;3;12;24;control
ccd100d5;11;4;45;24;control
ccd100d5;12;5;14;24;control
ccd100d5;13;2;4;24;control
ccd100d5;14;5;27;24;control
ccd100d5;15;4;34;24;control
ccd100d5;16;5;84;24;control
ccd100d5;17;3;293;24;control
ccd100d5;18;5;160;24;control
ccd100d5;19;8;382;24;control
ccd100d5;20;3;245;24;control
ccd100d5;21;3;191;24;control
ccd100d5;22;4;242;24;control
ccd100d5;23;5;314;24;control
ccd100d5;24;4;164;24;control
ccd100d6;0;0;0;13;control
ccd100d6;1;0;0;13;control
ccd100d6;2;0;0;13;control
ccd100d6;3;0;0;13;control
ccd100d6;4;1;9;13;control
ccd100d6;5;2;8;13;control
ccd100d6;6;6;2;13;control
ccd100d6;7;1;5;13;control
ccd100d6;8;2;9;13;control
ccd100d6;9;3;9;13;control
ccd100d6;10;4;145;13;control
ccd100d6;11;3;8;13;control
ccd100d6;12;4;24;13;control
ccd100d6;13;1;192;13;control
ccd100e2;0;0;0;4;control
ccd100e2;1;0;0;4;control
ccd100e2;2;0;0;4;control
ccd100e2;3;0;0;4;control
ccd100e2;4;1;25;4;control
ccd100e3;0;0;0;14;control
ccd100e3;1;0;0;14;control
ccd100e3;2;0;0;14;control
ccd100e3;3;0;0;14;control
ccd100e3;4;1;15;14;control
ccd100e3;5;1;10;14;control
ccd100e3;6;1;4;14;control
ccd100e3;7;2;5;14;control
ccd100e3;8;4;6;14;control
ccd100e3;9;3;7;14;control
ccd100e3;10;4;6;14;control
ccd100e3;11;4;0;14;control
ccd100e3;12;2;186;14;control
ccd100e3;13;4;4;14;control
ccd100e3;14;1;3;14;control
ccd100e4;0;0;0;27;control
ccd100e4;1;0;0;27;control
ccd100e4;2;0;0;27;control
ccd100e4;3;0;0;27;control
ccd100e4;4;0;0;27;control
ccd100e4;5;5;14;27;control
ccd100e4;6;1;5;27;control
ccd100e4;7;1;3;27;control
ccd100e4;8;2;7;27;control
ccd100e4;9;4;8;27;control
ccd100e4;10;4;9;27;control
ccd100e4;11;3;184;27;control
ccd100e4;12;3;7;27;control
ccd100e4;13;3;4;27;control
ccd100e4;14;1;0;27;control
ccd100e4;15;2;4;27;control
ccd100e4;16;6;254;27;control
ccd100e4;17;5;268;27;control
ccd100e4;18;5;294;27;control
ccd100e4;19;10;291;27;control
ccd100e4;20;6;394;27;control
ccd100e4;21;6;236;27;control
ccd100e4;22;6;411;27;control
ccd100e4;23;6;211;27;control
ccd100e4;24;6;392;27;control
ccd100e4;25;8;396;27;control
ccd100e4;26;7;402;27;control
ccd100e4;27;6;326;27;control
ccd100e7;0;0;0;5;control
ccd100e7;1;0;0;5;control
ccd100e7;2;0;0;5;control
ccd100e7;3;0;0;5;control
ccd100e7;4;0;0;5;control
ccd100e7;5;1;4;5;control
ccd100f3;0;0;0;5;control
ccd100f3;1;0;0;5;control
ccd100f3;2;0;0;5;control
ccd100f3;3;0;0;5;control
ccd100f3;4;0;0;5;control
ccd100f3;5;1;42;5;control
ccd100f4;0;0;0;5;control
ccd100f4;1;0;0;5;control
ccd100f4;2;0;0;5;control
ccd100f4;3;0;0;5;control
ccd100f4;4;1;5;5;control
ccd100f4;5;1;6;5;control
ccd100f5;0;0;0;22;control
ccd100f5;1;0;0;22;control
ccd100f5;2;0;0;22;control
ccd100f5;3;0;0;22;control
ccd100f5;4;2;8;22;control
ccd100f5;5;1;5;22;control
ccd100f5;6;2;3;22;control
ccd100f5;7;2;5;22;control
ccd100f5;8;1;2;22;control
ccd100f5;9;3;6;22;control
ccd100f5;10;3;118;22;control
ccd100f5;11;5;4;22;control
ccd100f5;12;4;4;22;control
ccd100f5;13;12;189;22;control
ccd100f5;14;9;169;22;control
ccd100f5;15;2;0;22;control
ccd100f5;16;9;272;22;control
ccd100f5;17;10;11;22;control
ccd100f5;18;6;84;22;control
ccd100f5;19;5;114;22;control
ccd100f5;20;0;0;22;control
ccd100f5;21;5;70;22;control
ccd100f5;22;10;210;22;control
ccd100f7;0;0;0;45;control
ccd100f7;1;0;0;45;control
ccd100f7;2;0;0;45;control
ccd100f7;3;0;0;45;control
ccd100f7;4;1;10;45;control
ccd100f7;5;4;10;45;control
ccd100f7;6;4;7;45;control
ccd100f7;7;2;4;45;control
ccd100f7;8;3;6;45;control
ccd100f7;9;4;4;45;control
ccd100f7;10;4;6;45;control
ccd100f7;11;6;4;45;control
ccd100f7;12;6;2;45;control
ccd100f7;13;3;4;45;control
ccd100f7;14;5;6;45;control
ccd100f7;15;5;2;45;control
ccd100f7;16;13;67;45;control
ccd100f7;17;9;242;45;control
ccd100f7;18;9;32;45;control
ccd100f7;19;14;258;45;control
ccd100f7;20;2;37;45;control
ccd100f7;21;3;66;45;control
ccd100f7;22;6;119;45;control
ccd100f7;23;8;109;45;control
ccd100f7;24;5;146;45;control
ccd100f7;25;5;58;45;control
ccd100f7;26;6;134;45;control
ccd100f7;27;2;48;45;control
ccd100f7;28;4;89;45;control
ccd100f7;29;5;96;45;control
ccd100f7;30;1;59;45;control
ccd100f7;31;5;173;45;control
ccd100f7;32;5;132;45;control
ccd100f7;33;5;94;45;control
ccd100f7;34;6;114;45;control
ccd100f7;35;2;74;45;control
ccd100f7;36;4;88;45;control
ccd100f7;37;3;112;45;control
ccd100f7;38;3;105;45;control
ccd100f7;39;5;197;45;control
ccd100f7;40;6;118;45;control
ccd100f7;41;5;116;45;control
ccd100f7;42;3;138;45;control
ccd100f7;43;6;170;45;control
ccd100f7;44;10;266;45;control
ccd100f7;45;7;283;45;control
ccd100f8;0;0;0;21;control
ccd100f8;1;0;0;21;control
ccd100f8;2;0;0;21;control
ccd100f8;3;0;0;21;control
ccd100f8;4;2;14;21;control
ccd100f8;5;0;0;21;control
ccd100f8;6;6;9;21;control
ccd100f8;7;2;3;21;control
ccd100f8;8;3;10;21;control
ccd100f8;9;5;86;21;control
ccd100f8;10;6;12;21;control
ccd100f8;11;10;112;21;control
ccd100f8;12;5;230;21;control
ccd100f8;13;8;27;21;control
ccd100f8;14;7;123;21;control
ccd100f8;15;9;404;21;control
ccd100f8;16;6;335;21;control
ccd100f8;17;6;381;21;control
ccd100f8;18;10;484;21;control
ccd100f8;19;6;458;21;control
ccd100f8;20;1;2;21;control
ccd100f8;21;7;167;21;control
ccd10100;0;0;0;27;control
ccd10100;1;0;0;27;control
ccd10100;2;0;0;27;control
ccd10100;3;0;0;27;control
ccd10100;4;1;11;27;control
ccd10100;5;2;8;27;control
ccd10100;6;2;7;27;control
ccd10100;7;2;5;27;control
ccd10100;8;2;6;27;control
ccd10100;9;4;6;27;control
ccd10100;10;1;2;27;control
ccd10100;11;3;4;27;control
ccd10100;12;4;9;27;control
ccd10100;13;2;2;27;control
ccd10100;14;4;2;27;control
ccd10100;15;8;217;27;control
ccd10100;16;5;208;27;control
ccd10100;17;7;307;27;control
ccd10100;18;5;205;27;control
ccd10100;19;7;321;27;control
ccd10100;20;4;12;27;control
